id,name,address,phone,type,department,municipality,nit_municipality,notifier_email,created_at,updated_at,deleted_at,code_dane_municipality,traffic_agency_code,mandate_document_applies,virtual_process_applies,id_parinttrasec_transfer,is_active_flit,code_divipo,request_issue_date_flag,traffic_secretary_requires_preassignment_plate,id_parinttrasec_registration,id_parinttrasec_otherservice,department_dane_code,requires_peace_and_safe,allows_runt_approval_queries,contact_phone,contact_name
392,STRIA DPTAL TTOyTTE CORDOBA/CHINU,NULL,NULL,NULL,CORDOBA,CHINU,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,23182,23182001,False,False,1,False,NULL,False,False,1,1,,False,False,,
393,STRIA DPTAL TTOyTTE CORDOBA/APARTADA,NULL,NULL,NULL,CORDOBA,LA APARTADA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,23350,23350001,False,False,1,False,NULL,False,False,1,1,,False,False,,
397,STRIA TTEy MOV CUND/ARBELAEZ,NULL,NULL,NULL,CUNDINAMARCA,ARBELAEZ,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,25053,25053001,False,False,1,False,NULL,False,False,1,1,25,False,False,,
399,STRIA TTEy MOV CUND/CAQUEZA,NULL,NULL,NULL,CUNDINAMARCA,CAQUEZA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,25151,25151001,False,False,1,False,NULL,False,False,1,1,25,False,False,,
401,STRIA TTEyMOV CUND/CHIPAQUE,NULL,NULL,NULL,CUNDINAMARCA,CHIPAQUE,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,25178,25178000,False,False,1,False,NULL,False,False,1,1,25,False,False,,
402,STRIA TTEyMOV CUND/CHOCONTA,NULL,NULL,NULL,CUNDINAMARCA,CHOCONTA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,25183,25183001,False,False,1,False,NULL,False,False,1,1,25,False,False,,
403,STRIA TTEyMOV CUNDINAMARCA/COTA,NULL,NULL,NULL,CUNDINAMARCA,COTA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,25214,25214001,False,False,1,False,NULL,False,False,1,1,25,False,False,,
404,STRIA TTEyMOV CUND/EL ROSAL,NULL,NULL,NULL,CUNDINAMARCA,EL ROSAL,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,25260,25260001,False,False,1,False,NULL,False,False,1,1,25,False,False,,
410,STRIA TTEyMOV CUND/LA CALERA,NULL,NULL,NULL,CUNDINAMARCA,LA CALERA,NULL,NULL,2023-10-17 22:49:23.251,2023-10-17 22:49:23.251,NULL,25377,25377001,False,False,1,False,NULL,False,False,1,1,25,False,False,,
411,SECRETARIA DE TRÁNSITO-DEL MUNICIPIO DE LA MESA-CUNDINAMARCA,NULL,NULL,NULL,CUNDINAMARCA,LA MESA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,25386,25386001,False,False,1,False,NULL,False,False,1,1,25,False,False,,
415,STRIA TTEyMOV CUND/PUERTO SALGAR,NULL,NULL,NULL,CUNDINAMARCA,PUERTO SALGAR,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,25572,25572001,False,False,1,False,NULL,False,False,1,1,25,False,False,,
416,STRIA TTEyMOV CUND/RICAURTE,NULL,NULL,NULL,CUNDINAMARCA,RICAURTE,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,25612,25612000,False,False,1,False,NULL,False,False,1,1,25,False,False,,
421,STRIA TTEyMOV CUND/VILLETA,NULL,NULL,NULL,CUNDINAMARCA,VILLETA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,25875,25875001,False,False,1,False,NULL,False,False,1,1,25,False,False,,
424,DIR TTEyTTO DPTAL CHOCO/ISTMINA,NULL,NULL,NULL,CHOCO,ISTMINA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,27361,27361001,False,False,1,False,NULL,False,False,1,1,,False,False,,
433,INST TTOyTTE DPTAL HUILA/TIMANA,NULL,NULL,NULL,HUILA,TIMANA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,41807,41807001,False,False,1,False,NULL,False,False,1,1,41,False,False,,
437,DPTO ADTVO TTOyTTE GUAJIRA/HATONUEVO,NULL,NULL,NULL,LA GUAJIRA,HATONUEVO,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,44378,44378001,False,False,1,False,NULL,False,False,1,1,44,False,False,,
445,TRÁNSITO DPTAL DEL MAGDALENA/SITIONUEVO,NULL,NULL,NULL,MAGDALENA,SITIONUEVO,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,47745,47745001,False,False,1,False,NULL,False,False,1,1,,False,False,,
446,STRIA TTOyTTE MCPAL ZONA BANANERA MAGDALENA,NULL,NULL,NULL,MAGDALENA,ZONA BANANERA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,47980,47980000,False,False,1,False,NULL,False,False,1,1,,False,False,,
450,INST DPTAL TTOyTTE META/GUAMAL,NULL,NULL,NULL,META,GUAMAL,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,50318,50318001,False,False,1,False,NULL,False,False,1,1,50,False,False,,
451,INST DPTAL TTOyTTE META/PUERTO LOPEZ,NULL,NULL,NULL,META,PUERTO LOPEZ,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,50573,50573001,False,False,1,False,NULL,False,False,1,1,50,False,False,,
452,INST DPTAL TTOyTTE  META/RESTREPO,NULL,NULL,NULL,META,RESTREPO,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,50606,50606001,False,False,1,False,NULL,False,False,1,1,50,False,False,,
454,SUBSTRIA TTOyTTE DPTAL NARIÑO/BUESACO,NULL,NULL,NULL,NARINO,BUESACO,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,52110,52110001,False,False,1,False,NULL,False,False,1,1,,False,False,,
456,SUBSTRIA TTOyTTE DTAL NARIÑO/GUACHUCAL,NULL,NULL,NULL,NARINO,GUACHUCAL,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,52317,52317001,False,False,1,False,NULL,False,False,1,1,,False,False,,
457,SUB STARIA TTOyTTE DPTAL NARIÑO/IMUES,NULL,NULL,NULL,NARINO,IMUES,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,52354,52354001,False,False,1,False,NULL,False,False,1,1,,False,False,,
459,SUBSTRIA TTOyTTE DPTAL NARIÑO/LA UNION,NULL,NULL,NULL,NARINO,LA UNION,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,52399,52399001,False,False,1,False,NULL,False,False,1,1,,False,False,,
461,SUBSTRIA TTOyTTE DPTAL NARIÑO/PUPIALES,NULL,NULL,NULL,NARINO,PUPIALES,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,52585,52585001,False,False,1,False,NULL,False,False,1,1,,False,False,,
463,SUBSTRIA TTOyTTE DPTAL NARIÑO/SAMANIEGO,NULL,NULL,NULL,NARINO,SAMANIEGO,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,52678,52678001,False,False,1,False,NULL,False,False,1,1,,False,False,,
464,SUBSTRIA TTOyTTE DPTAL NARIÑO/SANDONA,NULL,NULL,NULL,NARINO,SANDONA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,52683,52683001,False,False,1,False,NULL,False,False,1,1,,False,False,,
470,STRIA TTO DPTAL NTE SANTANDER/EL ZULIA,NULL,NULL,NULL,NORTE DE SANTANDER,EL ZULIA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,54261,54261001,False,False,1,False,NULL,False,False,1,1,,False,False,,
477,INST DPTAL DE TTO QUINDIO/CIRCASIA,NULL,NULL,Organismos de Tránsito,QUINDIO,CIRCASIA,890001044,notificacionjudicial@circasia-quindio.gov.co,2023-10-17 22:49:23.251,2023-10-17 22:49:23.251,NULL,63190,63190001,False,False,1,False,NULL,False,False,1,1,63,False,False,,
502,SECRETARIA DPTAL TTOyTTE SUCRE/SAMPUES,NULL,NULL,NULL,SUCRE,SAMPUES,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,70670,70670001,False,False,1,False,NULL,False,False,1,1,,False,False,,
504,INST TTO Y TTE DEL MUNICIPIO DE SINCÉ,NULL,NULL,NULL,SUCRE,SINCE,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,70742,70742000,False,False,1,False,NULL,False,False,1,1,,False,False,,
506,DPTO ADTVO TTOyTTE TOLIMA/ ALVARADO,NULL,NULL,NULL,TOLIMA,ALVARADO,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,73026,73026001,False,False,1,False,NULL,False,False,1,1,,False,False,,
507,DPTO ADTVO TTOyTTE TOLIMA/GUAYABAL,NULL,NULL,NULL,TOLIMA,ARMERO,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,73055,73055001,False,False,1,False,NULL,False,False,1,1,,False,False,,
511,DPTO ADTVO TTOyTTE TOLIMA/GUAMO,NULL,NULL,NULL,TOLIMA,GUAMO,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,73319,73319001,False,False,1,False,NULL,False,False,1,1,,False,False,,
516,DPTO ADTVO TTOyTTE TOLIMA/ORTEGA,NULL,NULL,NULL,TOLIMA,ORTEGA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,73504,73504001,False,False,1,False,NULL,False,False,1,1,,False,False,,
517,DPTO ADTVO TTOyTTE TOLIMA/PURIFICACIÓN,NULL,NULL,NULL,TOLIMA,PURIFICACION,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,73585,73585001,False,False,1,False,NULL,False,False,1,1,,False,False,,
519,STRIA MOVyTTE DPTAL VALLE DEL CAUCA/ALCALA,NULL,NULL,NULL,VALLE DEL CAUCA,ALCALA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,76020,76020001,False,False,1,False,NULL,False,False,1,1,76,False,False,,
521,STRIA MOVyTTE DPTAL VALLE DEL CAUCA/ANSERMANUEVO,NULL,NULL,NULL,VALLE DEL CAUCA,ANSERMANUEVO,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,76041,76041001,False,False,1,False,NULL,False,False,1,1,76,False,False,,
522,STRIA MOVyTTE DPTAL VALLE DEL CAUCA/BOLIVAR,NULL,NULL,NULL,VALLE DEL CAUCA,BOLIVAR,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,76100,76100001,False,False,1,False,NULL,False,False,1,1,76,False,False,,
525,STRIA MOVyTTE DPTAL VALLE DEL CAUCA/BUGALAGRANDE,NULL,NULL,NULL,VALLE DEL CAUCA,BUGALAGRANDE,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,76113,76113001,False,False,1,False,NULL,False,False,1,1,76,False,False,,
529,STRIA MOVyTTE DPTAL VALLE DEL CAUCA/DAGUA,NULL,NULL,NULL,VALLE DEL CAUCA,DAGUA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,76233,76233001,False,False,1,False,NULL,False,False,1,1,76,False,False,,
541,SECRETARIA DE MOVILIDAD MUNICIPAL DE VIJES,NULL,NULL,NULL,VALLE DEL CAUCA,VIJES,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,76869,76869000,False,False,1,False,NULL,False,False,1,1,76,False,False,,
545,INST TTOyTTE  ARAUCA/ARAUCA,NULL,NULL,NULL,ARAUCA,ARAUCA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,81001,81001001,False,False,1,False,NULL,False,False,1,1,81,False,False,,
550,DIR DPTAL TTOyTTE CASANARE/AGUAZUL,NULL,NULL,NULL,CASANARE,AGUAZUL,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,85010,85010001,False,False,1,False,NULL,False,False,1,1,,False,False,,
555,TRANSITO DPTAL DE PUTUMAYO/ SIBUNDOY,NULL,NULL,NULL,PUTUMAYO,SIBUNDOY,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,86749,86749001,False,False,1,False,NULL,False,False,1,1,,False,False,,
558,DIR DPTAL TTOYTTE SAN ANDRES ISLAS,NULL,NULL,NULL,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",SAN ANDRES,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,88001,88001001,False,False,1,False,NULL,False,False,1,1,,False,False,,
562,F. DPTAL TTO VICHADA/PUERTO CARREÑO,NULL,NULL,NULL,VICHADA,PUERTO CARRENO,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,99001,99001001,False,False,1,False,NULL,False,False,1,1,,False,False,,
645,STRIA TTO MOV MCPAL NEIRA/CALDAS,NULL,NULL,NULL,CALDAS,NEIRA,NULL,NULL,2025-10-08 21:39:39.077,2025-10-08 21:39:39.077,NULL,00000,17486000,False,False,1,False,NULL,False,False,1,1,17,False,False,,
650,STRIA MOV MCPAL VITERBO/CALDAS,NULL,NULL,NULL,CALDAS,VITERBO,NULL,NULL,2025-10-08 21:39:39.077,2025-10-08 21:39:39.077,NULL,00000,17877000,False,False,1,False,NULL,False,False,1,1,17,False,False,,
674,INST DTAL DE TTO CESAR/SAN ALBERTO,NULL,NULL,NULL,CESAR,SAN ALBERTO,NULL,NULL,2025-10-08 21:39:39.077,2025-10-08 21:39:39.077,NULL,00000,20710001,False,False,1,False,NULL,False,False,1,1,,False,False,,
685,STRIA TTO TTEyMOV MCPAL CAJICA/CUND,NULL,NULL,NULL,CUNDINAMARCA,CAJICA,NULL,NULL,2025-10-08 21:39:39.077,2025-10-08 21:39:39.077,NULL,00000,25126000,False,False,1,False,NULL,False,False,1,1,,False,False,,
708,STRIA TTOyMOV MCPAL SOPO/CUND,NULL,NULL,NULL,CUNDINAMARCA,SOPO,NULL,NULL,2025-10-08 21:39:39.077,2025-10-08 21:39:39.077,NULL,00000,25758000,False,False,1,False,NULL,False,False,1,1,,False,False,,
715,STRIA TTOyTTE MCPAL AIPE/HUILA,NULL,NULL,NULL,HUILA,AIPE,NULL,NULL,2025-10-08 21:39:39.077,2025-10-08 21:39:39.077,NULL,00000,41016000,False,False,1,False,NULL,False,False,1,1,41,False,False,,
758,TRÁNSITO DPTAL NARIÑO/YACUANQUER,NULL,NULL,NULL,NARINO,YACUANQUER,NULL,NULL,2025-10-08 21:39:39.077,2025-10-08 21:39:39.077,NULL,00000,52885001,False,False,1,False,NULL,False,False,1,1,,False,False,,
777,STRIA TTOyTTE MCPAL BARICHARA/SANTANDER,NULL,NULL,NULL,SANTANDER,BARICHARA,NULL,NULL,2025-10-08 21:39:39.077,2025-10-08 21:39:39.077,NULL,00000,68079000,False,False,1,False,NULL,False,False,1,1,68,False,False,,
787,STRIA TTOyTTE MCPAL PUENTE NACIONAL/SANTANDER,NULL,NULL,NULL,SANTANDER,PUENTE NACIONAL,NULL,NULL,2025-10-08 21:39:39.077,2025-10-08 21:39:39.077,NULL,00000,68572000,False,False,1,False,NULL,False,False,1,1,68,False,False,,
828,DIR TTOyTTE LA CUMBRE,NULL,NULL,NULL,VALLE DEL CAUCA,LA CUMBRE,NULL,NULL,2025-10-08 21:39:39.077,2025-10-08 21:39:39.077,NULL,00000,76377000,False,False,1,False,NULL,False,False,1,1,,False,False,,
